x,y,z
118.45327834286343,-299.3532975311245,8.015826599306513
144.76877116934995,-271.3620776210566,304.8513243079322
-4.248333534367325,29.110325903091848,2.813269700286432
-6.218100374907312,-7.527115989668912,-10.965348904875219
29.230930451390105,-3.6739517416345246,-47.53365015603299
0.636830110292652,3.862633060098777,20.58414226689217
9.165919635258305,-15.759935817687287,7.630080648483579
-765.2611911671718,176.95755236633818,-1425.5668173936697
84.18314438806642,-301.196565859371,374.50747652277863
-58.89522842109941,-120.53796176687861,23.733719521243152
-107.21873877043716,128.31235126293805,181.5358330188648
60.345317708502805,-236.81250734388024,304.6997732722565
-18.29259372564347,-16.18985127921017,-62.85884583975118
272.09455945481534,-572.5677662072699,788.022685850799
-34.52359316797471,48.03066035666936,1.9199751233910993
-16.99638930984672,102.12522416305018,-65.5487043050805
77.35721962510736,-160.42212863286102,-64.64598346204272
-403.1350818003198,1689.0188798293427,-168.30475157250387
-7.051578378626939,0.4163720085528257,-6.0328127006044845
-158.87627761249115,-6322.535909782094,-4392.072175855936
23.83103100835217,37.54620678078681,14.000446393360312
28.78360141443598,16.144958655948138,-5.963913247407661
123.09285169122435,-629.0041161567609,74.87535079299624
-356.6519758855101,66.4952671441465,-125.3094121979274
-40.0685897486187,-4.61771344171452,-50.458503772576314
234.02648007456048,-763.5832737574342,845.7262908658988
333.88906215674933,-673.8365071061314,611.4833565740729
-7.355475707956929,-34.06703579123343,-53.01894126393393
265.79666529749744,-573.5147788061332,661.1408260035694
224.9428448395315,-451.5649060059736,599.900732438555
18.493269638288936,12.148925666237822,-8.580757134528893
48.329375457143655,-205.8503233462655,214.0445741479106
-39.68862084236593,9.440964410310915,-185.95144915443427
49.38735403870608,110.39387001845748,56.52442118358745
-1.0558207461676585,-5.839382694301286,-4.154733298667511
3.4160337931077835,-38.920356826793046,-6.605871467826876
362.796716977281,-972.320015524855,888.324025601161
-21.742426799600466,15.964738925882061,-5.797682634677538
127.25920033679628,174.32072280753283,-104.05478536932681
204.49321240611468,-475.7212620056303,515.4461151086485
45.72440417189278,13.55242311033271,-19.708856327141728
139.94720645207278,-130.53851572782207,-17.73631240290437
11.071824025498701,-44.211838097856976,44.81722853152871
73.28158537329212,-216.64152545644413,199.86734770112346
59.55396410363205,-198.0262459002136,246.22792095579132
108.89196774950751,-401.66640571005206,402.25793652780567
168.7420182119702,-504.0048541869496,660.1685463135476
-117.99953189850918,-93.11227322595819,60.4089650252943
-40.49340171994249,-87.44101401657575,83.90797674178758
-286.6329450336266,283.2080533239353,43.041723917810224
103.44802752213276,-18.943428101688085,48.7935265126045
-267.32046936665273,607.2946826005009,213.4186288934249
15.757509236083266,9.767513509470836,8.04663671064845
411.87658593122575,-831.3156104153979,809.12438737274
-8.981314705870776,-5.239791314613953,-0.4816822328107563
332.12020520595553,-755.4162883484986,617.67773178819
-199.11179957154317,-57.02608385811101,122.68465310375751
-10.849131954724353,-2.945857666799322,2.4666874135039065
251.623477493947,-831.8264537553546,790.197471842731
187.4212842554154,-685.8658232628593,574.6837143412114
-49.324781935234014,-120.94240276761299,-59.64972086974163
9.354865174043022,20.24352769576477,-37.722687894240536
49.91418550885893,-152.70423819581256,191.6898584224626
-370.60299953977295,340.1487506479167,681.5126554428645
-4.066865875525202,6.577735753806584,-17.62217142305633
41.45555668968953,-118.86851272252589,147.64998676492536
153.4508320853785,-430.75102027528123,446.93716290448384
-198.58043596601698,-129.66968151361175,254.46258398378558
88.76074431848362,211.38937970562296,-90.22824320411392
17.455301524170174,7.944949036986639,-33.91351320624255
768.6085539738284,-1727.5378053136978,1388.7465362945802
42.57904367817684,22.84088410828044,-17.11751073036065
175.7016364958497,-1022.4699292323953,126.82827424585201
202.23401927494098,-1077.5430314871273,125.1819761045277
61.302755333507136,-112.19138541566923,123.26675976528679
42.67520189368185,-8.314928852751402,-6.954511173847864
4.1925238656699335,7.9933201008694414,-12.140885043967122
297.8889732490831,-728.6179987563401,686.3423206424859
21.185719215900622,-7.025908898185151,-33.85033080635138
0.6151982216666053,20.149207473118775,-2.1174512044608735
219.2363555701701,-428.14721873733396,431.7273806463929
472.00554431576796,-1058.9963863911391,1194.4721634871553
103.9707436666446,-196.8456072671202,235.19942765670908
31.95280062509114,-163.61517860456343,179.95180930296306
-34.62832742551533,58.63202491970877,2.7766462388919337
249.6921175827335,-149.43799701346265,113.10269788848862
-631.8305976936008,-4380.538690443091,-2534.101591757773
43.19572742707874,14.157339630619571,13.95388392666379
22.732815437146247,-297.2521847243599,-17.612705041975754
111.34474767645341,-2502.8404816316743,-1250.3566973750314
-145.42932753552924,-134.5150476586879,20.637261808308953
-7.9314424379855195,11.012576433019754,-15.72285855561323
